tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
432416,103560,11/05/2015,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,Harmful,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,159 9 AVENUE,10011,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1008900,New York,40.74423523,-74.00311597,983386.5742,210421.613,3,89,1012577,1007170039
630912,307629,07/18/2016,5,0,OnCurb,Alive,Good,Syringa reticulata,Japanese tree lilac,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,186-026 CHELSEA STREET,11432,Jamaica,408,4,Queens,24,24,14,QN06,Jamaica Estates-Holliswood,4047200,New York,40.71658728,-73.77713806,1046029.902,200427.174,24,472,4213341,4099560110
561698,409517,05/18/2016,13,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,131 BEDFORD AVENUE,10306,Staten Island,502,5,Staten Island,50,64,24,SI45,New Dorp-Midland Beach,5011402,New York,40.58066336,-74.1053729,954979.8226,150845.3598,50,11402,5051400,5035720021
356669,317174,10/21/2015,6,0,OnCurb,Alive,Good,Acer pseudoplatanus,sycamore maple,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,155-043 COHANCY STREET,11414,Howard Beach,410,4,Queens,32,23,15,QN57,Lindenwood-Howard Beach,4088400,New York,40.66411385,-73.83551052,1029884.302,181273.8235,32,884,4446891,4141427501
472996,402582,11/19/2015,20,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,293 PULASKI AVENUE,10303,Staten Island,501,5,Staten Island,49,61,23,SI12,Mariner's Harbor-Arlington-Port Ivory-Graniteville,5023900,New York,40.63123387,-74.14759037,943283.828,169286.4082,49,239,5090053,5011660029
477946,409264,11/22/2015,10,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1 MERRILL AVENUE,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5029104,New York,40.60989972,-74.16068516,939634.8966,161520.2233,50,29104,5031148,5015800022
389793,336830,10/27/2015,31,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,None,None,Damage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,148-082 HUXLEY STREET,11422,Rosedale,413,4,Queens,31,31,10,QN05,Rosedale,4066400,New York,40.65320912,-73.73911654,1056638.644,177365.8727,31,664,4291988,4137500098
31395,402285,06/23/2015,5,0,OnCurb,Alive,Good,Acer rubrum,red maple,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,20 CLOVE LAKE PLACE,10310,Staten Island,501,5,Staten Island,49,61,24,SI22,West New Brighton-New Brighton-St. George,5012500,New York,40.62751045,-74.1177917,951553.1175,167917.3378,49,125,5151393,5003100276
457159,205033,11/15/2015,3,0,OnCurb,Alive,Good,Carpinus betulus,European hornbeam,1or2,Helpful,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2301 BATH AVENUE,11214,Brooklyn,311,3,Brooklyn,47,47,22,BK29,Bensonhurst East,3030200,New York,40.5969728,-73.99491357,985662.5493,156769.7338,47,302,3185864,3068730006
99932,109642,07/28/2015,3,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2830 FREDERICK DOUGLASS BOULEVARD,10039,New York,110,1,Manhattan,9,71,30,MN03,Central Harlem North-Polo Grounds,1023600,New York,40.82610146,-73.93913246,1001095.475,240254.113,NA,NA,NA,NA
317024,334489,10/13/2015,6,0,OnCurb,Alive,Fair,Cornus florida,flowering dogwood,3or4,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,218-016 94 AVENUE,11428,Queens Village,413,4,Queens,23,33,14,QN34,Queens Village,4056600,New York,40.72065519,-73.73812374,1056840.661,201939.1542,23,566,4229136,4106970014
519916,516161,12/15/2015,2,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2432 SOUTHERN BOULEVARD,10462,Bronx,206,2,Bronx,15,78,33,BX06,Belmont,2033400,New York,40.8554632,-73.87599767,1018553.278,250970.1211,15,334,2118162,2031200020
384556,511913,10/27/2015,7,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,2000 ANTIN PLACE,10462,Bronx,211,2,Bronx,13,80,34,BX49,Pelham Parkway,2022404,New York,40.85096098,-73.86568221,1021409.397,249333.9971,13,228,2048809,2042900033
711671,207086,09/13/2016,0,9,OffsetFromCurb,Stump,NA,NA,NA,NA,NA,NA,TreesCount Staff,NA,No,No,No,No,No,No,No,No,No,1204 NEPTUNE AVENUE,11224,Brooklyn,313,3,Brooklyn,47,46,23,BK23,West Brighton,3035000,New York,40.57920035,-73.98036181,989705.1594,150295.3537,47,350,3196557,3072660009
77320,220703,07/18/2015,10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,3or4,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,712 HALSEY STREET,11233,Brooklyn,303,3,Brooklyn,41,56,25,BK35,Stuyvesant Heights,3038300,New York,40.68455584,-73.9254022,1004939.33,188687.3884,41,383,3046635,3016680014
71854,325103,07/16/2015,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,154-024 118 AVENUE,11434,Jamaica,412,4,Queens,28,32,10,QN76,Baisley Park,4028800,New York,40.68127031,-73.787795,1043106.85,187552.8549,28,288,4265115,4122090141
212563,108907,09/09/2015,2,0,OffsetFromCurb,Alive,Good,Cornus florida,flowering dogwood,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,3662 BROADWAY,10031,New York,109,1,Manhattan,7,71,30,MN04,Hamilton Heights,1023700,New York,40.83039198,-73.94755141,998764.5435,241815.7992,7,237,1062176,1020830001
224606,230468,09/14/2015,18,0,OnCurb,Alive,Poor,Acer saccharinum,silver maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,571 EAST 19 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051800,New York,40.63683872,-73.9596517,995448.4087,171296.4737,40,518,3120577,3052190053
374577,207854,10/25/2015,14,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,321 SEA BREEZE AVENUE,11224,Brooklyn,313,3,Brooklyn,48,46,23,BK23,West Brighton,3035400,New York,40.575923,-73.9731635,991705.097,149101.8646,48,35602,3196593,3072800092
357893,317089,10/21/2015,14,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,None,None,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,155-059 HURON STREET,11414,Howard Beach,410,4,Queens,32,23,15,QN57,Lindenwood-Howard Beach,4088400,New York,40.66441106,-73.83735184,1029373.264,181381.1511,32,884,4249107,4115910046
340637,312097,10/16/2015,18,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,42-052 158 STREET,11355,Flushing,407,4,Queens,20,40,16,QN52,East Flushing,4118500,New York,40.75946203,-73.80793937,1037457.19,216027.5404,20,1185,4121614,4053880059
356645,504372,10/21/2015,14,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,TrunkOther,No,No,No,No,No,Yes,No,No,No,63 WEST 180 STREET,10453,Bronx,205,2,Bronx,14,86,33,BX36,University Heights-Morris Heights,2025100,New York,40.8554204,-73.90880366,1009478.041,250943.3804,14,251,2088427,2032060032
118781,223351,08/04/2015,17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,401 2 STREET,11215,Brooklyn,306,3,Brooklyn,39,52,20,BK37,Park Slope-Gowanus,3013500,New York,40.67273599,-73.98130332,989436.3502,184372.8183,39,135,3020843,3009700060
537156,406781,12/27/2015,7,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,404 NOME AVENUE,10314,Staten Island,502,5,Staten Island,51,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5027706,New York,40.58922397,-74.16338041,938872.4969,153988.9168,51,27706,5040020,5024020040
39536,316297,06/29/2015,8,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,72-044 141 STREET,11367,Flushing,408,4,Queens,24,27,15,QN37,Kew Gardens Hills,4077902,New York,40.7247221,-73.8234137,1033195.805,203361.6862,24,77902,4142829,4066010016
61126,344680,07/11/2015,19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1679 GROVE STREET,11385,Ridgewood,405,4,Queens,34,38,12,QN20,Ridgewood,4054700,New York,40.70262852,-73.91151402,1008784.496,195275.3805,34,547,4082269,4034420037
111327,111797,08/02/2015,28,0,OnCurb,Alive,Good,Quercus palustris,pin oak,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,285 CENTRAL PARK WEST,83,Central Park,107,1,Manhattan,6,69,29,MN12,Upper West Side,1014300,New York,40.78697583,-73.96796359,993121.4944,225995.03,6,173,1031514,1012020036
599001,316044,06/23/2016,10,0,OnCurb,Alive,Fair,Acer pseudoplatanus,sycamore maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,8-007 CLINTONVILLE STREET,11357,Whitestone,407,4,Queens,19,27,11,QN49,Whitestone,4098700,New York,40.79417434,-73.81336728,1035926.534,228671.1264,19,987,4102752,4045220008
43504,110366,06/30/2015,19,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1754 PARK AVENUE,10035,New York,111,1,Manhattan,9,68,30,MN34,East Harlem North,1019800,New York,40.80262184,-73.94136474,1000483.407,231699.2256,9,198,NA,NA
644069,321593,07/28/2016,25,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,254-019 61 AVENUE,11362,Little Neck,411,4,Queens,23,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4152902,New York,40.75819912,-73.7243264,1060622.148,215629.2647,23,152902,4173042,4083580034
387609,511565,10/27/2015,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,1601 PAULDING AVENUE,10462,Bronx,211,2,Bronx,13,82,34,BX37,Van Nest-Morris Park-Westchester Square,2025200,New York,40.84552003,-73.85325456,1024850.86,247357.1717,13,252,2044620,2040980032
86502,106436,07/22/2015,13,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,209 WEST 79 STREET,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016700,New York,40.78348025,-73.97889612,990094.3728,224720.5526,6,167,1032631,1012270027
465622,214298,11/17/2015,2,0,OnCurb,Alive,Good,Ostrya virginiana,American hophornbeam,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1542 EAST 95 STREET,11236,Brooklyn,318,3,Brooklyn,46,59,19,BK50,Canarsie,3101000,New York,40.63497378,-73.8939801,1013675.953,170632.2549,46,1010,3233613,3082780064
63517,300329,07/13/2015,2,0,OnCurb,Alive,Good,Cercis canadensis,eastern redbud,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,28-010 37 AVENUE,11101,Long Island City,401,4,Queens,26,30,12,QN68,Queensbridge-Ravenswood-Long Island City,4005100,New York,40.75606227,-73.93316736,1002765.824,214737.6326,26,51,4004503,4003700012
506679,508208,12/09/2015,13,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1700 GLEASON AVENUE,10472,Bronx,209,2,Bronx,18,85,32,BX55,Soundview-Bruckner,2006800,New York,40.82930288,-73.87014634,1020186.083,241441.2898,18,68,2024146,2037490045
707665,210647,09/11/2016,32,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,2043 WEST STREET,11223,Brooklyn,315,3,Brooklyn,47,45,22,BK25,Homecrest,3039600,New York,40.5984,-73.97165165,992122.434,157290.9345,47,396,3191617,3071040433
261856,108935,09/26/2015,12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Harmful,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,609 WEST 138 STREET,10031,New York,109,1,Manhattan,7,70,31,MN04,Hamilton Heights,1022500,New York,40.82242852,-73.95453906,996832.2983,238913.3388,7,225,1062317,1020870123
43434,313996,06/30/2015,12,0,OnCurb,Alive,Good,Fraxinus pennsylvanica,green ash,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,21-064 UTOPIA PARKWAY,11357,Whitestone,407,4,Queens,19,26,11,QN47,Ft. Totten-Bay Terrace-Clearview,4101700,New York,40.77703355,-73.7935612,1041425.328,222438.4728,19,1017,4129316,4057640025
352038,411905,10/20/2015,13,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,653 SHELDON AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI32,Rossville-Woodrow,5020804,New York,40.54107969,-74.1969315,929514.552,136467.9863,51,20804,5083930,5068500068
428761,214649,11/04/2015,14,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,10547 FLATLANDS 10 STREET,11236,Brooklyn,318,3,Brooklyn,46,59,19,BK50,Canarsie,3101800,New York,40.63906972,-73.8832102,1016663.16,172128.3149,46,1018,3234991,3083090060
444163,502836,11/10/2015,7,0,OnCurb,Alive,Poor,Tilia cordata,littleleaf linden,None,None,Damage,NYC Parks Staff,BranchOther,No,No,No,No,No,No,No,No,Yes,645 WALTON AVENUE,10451,Bronx,204,2,Bronx,8,84,29,BX63,West Concourse,2006300,New York,40.82199899,-73.92718132,1004404.273,238761.9592,8,63,2117641,2023530057
401433,109362,10/30/2015,13,0,OnCurb,Alive,Good,Quercus rubra,northern red oak,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,403 LENOX AVENUE,10027,New York,110,1,Manhattan,9,70,30,MN03,Central Harlem North-Polo Grounds,1022600,New York,40.8111322,-73.94319897,999973.5804,234799.5173,9,226,1058043,1019150029
505231,507594,12/08/2015,24,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,351 SOUNDVIEW AVENUE,10473,Bronx,209,2,Bronx,18,85,34,BX09,Soundview-Castle Hill-Clason Point-Harding Park,2000200,New York,40.81312626,-73.8576353,1023658,235552.9499,18,2,2020476,2034730030
541229,325651,12/30/2015,27,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,148-006 115 AVENUE,11436,Jamaica,412,4,Queens,28,32,10,QN76,Baisley Park,4019000,New York,40.68409954,-73.79436002,1041283.571,188579.2804,28,190,4259973,4119930056
46959,307900,07/02/2015,19,0,OnCurb,Alive,Poor,Picea abies,Norway spruce,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,86-037 MIDLAND PARKWAY,11432,Jamaica,408,4,Queens,24,24,11,QN06,Jamaica Estates-Holliswood,4046600,New York,40.71534954,-73.78331775,1044317.941,199971.9298,24,466,4213067,4099450087
587668,330735,06/15/2016,5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,147-016 FRANCIS LEWIS BOULEVARD,11422,Rosedale,413,4,Queens,31,29,10,QN05,Rosedale,4065600,New York,40.65689508,-73.72811195,1059687.967,178718.0498,31,656,4290869,4136810064
392421,405128,10/28/2015,7,0,OnCurb,Alive,Good,Prunus,cherry,None,None,NoDamage,NYC Parks Staff,None,No,No,No,No,No,No,No,No,No,437 VIRGINIA AVENUE,10305,Staten Island,501,5,Staten Island,49,64,23,SI37,Stapleton-Rosebank,5003600,New York,40.6077577,-74.07862388,962418.9442,160708.7072,49,36,NA,NA
